tender_id,project_id,tender_title,tender_reference_no,procurement_method,tender_stage,publishing_date,closing_date,award_date,estimated_tender_value,awarded_contract_value,winning_contractor_id,winning_contractor_name,bidder_count,status
TENDER-DEMO-01880,MPLADS-DEMO-000940,Procurement for Laying of Underground Drinking Water Pipeline Distribution in Village-133,WO/DHA/2024/1881,E-Procurement,Work Order Issued,2024-01-08,2024-01-16,2024-01-22,830000.0,830000.0,CONTRACTOR-DEMO-0200,Gitanjali Construction Co,1,Awarded
TENDER-DEMO-01881,MPLADS-DEMO-000941,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-39,NIT/Pub/SAL/2023/1882,Open Tender,Notice Inviting Tender (NIT),2023-11-23,2023-12-07,2023-12-16,875441.28,860000.0,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,3,Completed
TENDER-DEMO-01882,MPLADS-DEMO-000941,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-39,WO/SAL/2023/1883,E-Procurement,Work Order Issued,2023-12-02,2023-12-09,2023-12-12,860000.0,860000.0,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01883,MPLADS-DEMO-000942,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-85,NIT/Pan/GAN/2023/1884,Open Tender,Notice Inviting Tender (NIT),2023-05-11,2023-05-24,2023-06-01,1541382.46,1550000.0,CONTRACTOR-DEMO-0153,Siddhartha Infrastructure Ltd,3,Completed
TENDER-DEMO-01884,MPLADS-DEMO-000942,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-85,WO/GAN/2023/1885,E-Procurement,Work Order Issued,2023-05-29,2023-06-06,2023-06-10,1550000.0,1550000.0,CONTRACTOR-DEMO-0153,Siddhartha Infrastructure Ltd,1,Awarded
TENDER-DEMO-01885,MPLADS-DEMO-000943,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-75,NIT/Mun/BEN/2023/1886,E-Procurement,Notice Inviting Tender (NIT),2023-08-19,2023-08-29,2023-09-05,1036671.12,1000000.0,CONTRACTOR-DEMO-0044,United Engineering Works,5,Completed
TENDER-DEMO-01886,MPLADS-DEMO-000943,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-75,WO/BEN/2023/1887,E-Procurement,Work Order Issued,2023-08-31,2023-09-05,2023-09-07,1000000.0,1000000.0,CONTRACTOR-DEMO-0044,United Engineering Works,1,Awarded
TENDER-DEMO-01887,MPLADS-DEMO-000944,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-180,NIT/Pan/DHA/2023/1888,Open Tender,Notice Inviting Tender (NIT),2023-04-20,2023-05-05,2023-05-14,1313929.03,1310000.0,CONTRACTOR-DEMO-0101,Bharat Construction Co,3,Completed
TENDER-DEMO-01888,MPLADS-DEMO-000944,Procurement for Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-180,WO/DHA/2023/1889,E-Procurement,Work Order Issued,2023-05-01,2023-05-12,2023-05-18,1310000.0,1310000.0,CONTRACTOR-DEMO-0101,Bharat Construction Co,1,Awarded
TENDER-DEMO-01889,MPLADS-DEMO-000945,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-197,NIT/Dis/IND/2023/1890,Open Tender,Notice Inviting Tender (NIT),2023-05-06,2023-05-27,2023-06-04,1187451.07,1160000.0,CONTRACTOR-DEMO-0092,Apex Infra Solutions,4,Completed
TENDER-DEMO-01890,MPLADS-DEMO-000945,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-197,WO/IND/2023/1891,E-Procurement,Work Order Issued,2023-05-23,2023-05-30,2023-06-03,1160000.0,1160000.0,CONTRACTOR-DEMO-0092,Apex Infra Solutions,1,Awarded
TENDER-DEMO-01891,MPLADS-DEMO-000946,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-46,NIT/Dis/SUR/2024/1892,Open Tender,Notice Inviting Tender (NIT),2024-05-11,2024-05-27,2024-06-03,2655761.38,2600000.0,CONTRACTOR-DEMO-0025,Aditya Infra Solutions,4,Completed
TENDER-DEMO-01892,MPLADS-DEMO-000946,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-46,WO/SUR/2024/1893,E-Procurement,Work Order Issued,2024-05-28,2024-06-02,2024-06-06,2600000.0,2600000.0,CONTRACTOR-DEMO-0025,Aditya Infra Solutions,1,Awarded
TENDER-DEMO-01893,MPLADS-DEMO-000947,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-5,NIT/Dis/MAD/2023/1894,E-Procurement,Notice Inviting Tender (NIT),2023-10-13,2023-10-24,2023-10-31,1048597.89,1010000.0,CONTRACTOR-DEMO-0129,Mahalaxmi Engineers & Builders,5,Completed
TENDER-DEMO-01894,MPLADS-DEMO-000947,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-5,WO/MAD/2023/1895,E-Procurement,Work Order Issued,2023-10-29,2023-11-04,2023-11-07,1010000.0,1010000.0,CONTRACTOR-DEMO-0129,Mahalaxmi Engineers & Builders,1,Awarded
TENDER-DEMO-01895,MPLADS-DEMO-000948,Procurement for Installation of Community RO Water Purification Plant at Village-167,NIT/Mun/CUT/2023/1896,E-Procurement,Notice Inviting Tender (NIT),2023-06-30,2023-07-17,2023-07-27,908683.58,880000.0,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,6,Completed
TENDER-DEMO-01896,MPLADS-DEMO-000948,Procurement for Installation of Community RO Water Purification Plant at Village-167,WO/CUT/2023/1897,E-Procurement,Work Order Issued,2023-07-09,2023-07-16,2023-07-18,880000.0,880000.0,CONTRACTOR-DEMO-0037,Classic Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01897,MPLADS-DEMO-000949,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-5,NIT/Pan/RAJ/2024/1898,Open Tender,Notice Inviting Tender (NIT),2024-01-07,2024-01-19,2024-01-27,1885839.59,1800000.0,CONTRACTOR-DEMO-0112,Hindustan Infrastructure Ltd,6,Completed
TENDER-DEMO-01898,MPLADS-DEMO-000949,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-5,WO/RAJ/2024/1899,E-Procurement,Work Order Issued,2024-01-19,2024-01-25,2024-01-30,1800000.0,1800000.0,CONTRACTOR-DEMO-0112,Hindustan Infrastructure Ltd,1,Awarded
TENDER-DEMO-01899,MPLADS-DEMO-000950,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-89,NIT/Rur/ERN/2023/1900,Open Tender,Notice Inviting Tender (NIT),2023-08-23,2023-09-06,2023-09-16,1419218.81,1420000.0,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,3,Completed
TENDER-DEMO-01900,MPLADS-DEMO-000950,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-89,WO/ERN/2023/1901,E-Procurement,Work Order Issued,2023-09-10,2023-09-21,2023-09-24,1420000.0,1420000.0,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01901,MPLADS-DEMO-000951,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-63,NIT/Pub/NIZ/2023/1902,E-Procurement,Notice Inviting Tender (NIT),2023-02-23,2023-03-15,2023-03-21,1315342.06,1290000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,6,Completed
TENDER-DEMO-01902,MPLADS-DEMO-000951,Procurement for Construction of Check Dam and Water Harvesting Percolation Tank at Village-63,WO/NIZ/2023/1903,E-Procurement,Work Order Issued,2023-03-12,2023-03-18,2023-03-24,1290000.0,1290000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,1,Awarded
TENDER-DEMO-01903,MPLADS-DEMO-000952,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-118,NIT/Pub/PUN/2024/1904,Open Tender,Notice Inviting Tender (NIT),2024-01-13,2024-01-25,2024-02-05,1031468.57,1020000.0,CONTRACTOR-DEMO-0051,Maruti Engineering Works,4,Completed
TENDER-DEMO-01904,MPLADS-DEMO-000952,Procurement for Installation of 10kW Rooftop Solar Power System at Primary Health Center Village-118,WO/PUN/2024/1905,E-Procurement,Work Order Issued,2024-01-20,2024-02-01,2024-02-05,1020000.0,1020000.0,CONTRACTOR-DEMO-0051,Maruti Engineering Works,1,Awarded
TENDER-DEMO-01905,MPLADS-DEMO-000953,Procurement for Construction of Multipurpose Community Hall at Village Village-111,NIT/Min/ERN/2023/1906,E-Procurement,Notice Inviting Tender (NIT),2023-12-05,2023-12-26,2024-01-06,1246099.2,1260000.0,CONTRACTOR-DEMO-0158,Vikas Rural Developers,6,Completed
TENDER-DEMO-01906,MPLADS-DEMO-000953,Procurement for Construction of Multipurpose Community Hall at Village Village-111,WO/ERN/2023/1907,E-Procurement,Work Order Issued,2023-12-15,2023-12-27,2023-12-31,1260000.0,1260000.0,CONTRACTOR-DEMO-0158,Vikas Rural Developers,1,Awarded
TENDER-DEMO-01907,MPLADS-DEMO-000954,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-188,NIT/Mun/NAS/2023/1908,Open Tender,Notice Inviting Tender (NIT),2023-03-02,2023-03-22,2023-04-02,528744.54,530000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,3,Completed
TENDER-DEMO-01908,MPLADS-DEMO-000954,Procurement for Construction of Separate Girls Toilet and Wash Area in Govt High School Village-188,WO/NAS/2023/1909,E-Procurement,Work Order Issued,2023-03-16,2023-03-21,2023-03-27,530000.0,530000.0,CONTRACTOR-DEMO-0142,Panchsheel Infra Solutions,1,Awarded
TENDER-DEMO-01909,MPLADS-DEMO-000955,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-180,NIT/Pan/VAR/2023/1910,Open Tender,Notice Inviting Tender (NIT),2023-08-09,2023-08-20,2023-09-01,2715906.69,2620000.0,CONTRACTOR-DEMO-0059,National Rural Developers,4,Completed
TENDER-DEMO-01910,MPLADS-DEMO-000955,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-180,WO/VAR/2023/1911,E-Procurement,Work Order Issued,2023-09-01,2023-09-06,2023-09-12,2620000.0,2620000.0,CONTRACTOR-DEMO-0059,National Rural Developers,1,Awarded
TENDER-DEMO-01911,MPLADS-DEMO-000956,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-189,NIT/Pan/GOR/2023/1912,E-Procurement,Notice Inviting Tender (NIT),2023-02-14,2023-03-06,2023-03-15,1673470.85,1670000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,4,Completed
TENDER-DEMO-01912,MPLADS-DEMO-000956,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-189,WO/GOR/2023/1913,E-Procurement,Work Order Issued,2023-03-01,2023-03-06,2023-03-09,1670000.0,1670000.0,CONTRACTOR-DEMO-0162,Reliable Enterprises,1,Awarded
TENDER-DEMO-01913,MPLADS-DEMO-000957,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-115,NIT/Dis/SUR/2024/1914,E-Procurement,Notice Inviting Tender (NIT),2024-05-14,2024-06-04,2024-06-10,1289558.26,1310000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,4,Completed
TENDER-DEMO-01914,MPLADS-DEMO-000957,Procurement for Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-115,WO/SUR/2024/1915,E-Procurement,Work Order Issued,2024-05-24,2024-06-03,2024-06-05,1310000.0,1310000.0,CONTRACTOR-DEMO-0119,Shiv Shakti Infrastructure Ltd,1,Awarded
TENDER-DEMO-01915,MPLADS-DEMO-000958,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-95,NIT/Pan/KOZ/2023/1916,Open Tender,Notice Inviting Tender (NIT),2023-05-10,2023-05-21,2023-05-30,1193630.23,1200000.0,CONTRACTOR-DEMO-0123,Navnirman Urban Works Pvt Ltd,4,Completed
TENDER-DEMO-01916,MPLADS-DEMO-000958,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-95,WO/KOZ/2023/1917,E-Procurement,Work Order Issued,2023-05-29,2023-06-04,2023-06-08,1200000.0,1200000.0,CONTRACTOR-DEMO-0123,Navnirman Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01917,MPLADS-DEMO-000959,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-119,NIT/Rur/JOD/2023/1918,E-Procurement,Notice Inviting Tender (NIT),2023-08-10,2023-08-30,2023-09-04,1006057.53,990000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,6,Completed
TENDER-DEMO-01918,MPLADS-DEMO-000959,Procurement for Desilting and Deepening of Traditional Village Water Reservoir in Village-119,WO/JOD/2023/1919,E-Procurement,Work Order Issued,2023-08-20,2023-09-01,2023-09-08,990000.0,990000.0,CONTRACTOR-DEMO-0165,Riddhi Infra Solutions,1,Awarded
TENDER-DEMO-01919,MPLADS-DEMO-000960,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-112,NIT/Dis/IND/2023/1920,E-Procurement,Notice Inviting Tender (NIT),2023-05-07,2023-05-21,2023-06-02,2085660.35,2040000.0,CONTRACTOR-DEMO-0073,Gitanjali Engineering Works,4,Completed
TENDER-DEMO-01920,MPLADS-DEMO-000960,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-112,WO/IND/2023/1921,E-Procurement,Work Order Issued,2023-05-17,2023-05-26,2023-05-29,2040000.0,2040000.0,CONTRACTOR-DEMO-0073,Gitanjali Engineering Works,1,Awarded
TENDER-DEMO-01921,MPLADS-DEMO-000961,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-101,NIT/Min/VAR/2024/1922,E-Procurement,Notice Inviting Tender (NIT),2023-12-17,2023-12-28,2024-01-05,2882806.41,2800000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,5,Completed
TENDER-DEMO-01922,MPLADS-DEMO-000961,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-101,WO/VAR/2024/1923,E-Procurement,Work Order Issued,2023-12-30,2024-01-05,2024-01-11,2800000.0,2800000.0,CONTRACTOR-DEMO-0128,Classic Infrastructure Ltd,1,Awarded
TENDER-DEMO-01923,MPLADS-DEMO-000962,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-18,NIT/Dis/AHM/2024/1924,E-Procurement,Notice Inviting Tender (NIT),2024-06-05,2024-06-26,2024-07-01,3153703.7,3150000.0,CONTRACTOR-DEMO-0007,Vikas Civil Projects,7,Completed
TENDER-DEMO-01924,MPLADS-DEMO-000962,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-18,WO/AHM/2024/1925,E-Procurement,Work Order Issued,2024-06-13,2024-06-25,2024-06-27,3150000.0,3150000.0,CONTRACTOR-DEMO-0007,Vikas Civil Projects,1,Awarded
TENDER-DEMO-01925,MPLADS-DEMO-000963,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-162,NIT/Mun/SAL/2023/1926,Open Tender,Notice Inviting Tender (NIT),2023-06-15,2023-07-02,2023-07-13,923878.77,890000.0,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,4,Completed
TENDER-DEMO-01926,MPLADS-DEMO-000963,Procurement for Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-162,WO/SAL/2023/1927,E-Procurement,Work Order Issued,2023-07-05,2023-07-13,2023-07-16,890000.0,890000.0,CONTRACTOR-DEMO-0098,Vanguard Civil Projects,1,Awarded
TENDER-DEMO-01927,MPLADS-DEMO-000964,Procurement for Construction of Multipurpose Community Hall at Village Village-115,NIT/Mun/BEN/2024/1928,Open Tender,Notice Inviting Tender (NIT),2024-04-11,2024-04-26,2024-05-02,2412138.7,2400000.0,CONTRACTOR-DEMO-0091,Reliable Construction Co,7,Completed
TENDER-DEMO-01928,MPLADS-DEMO-000964,Procurement for Construction of Multipurpose Community Hall at Village Village-115,WO/BEN/2024/1929,E-Procurement,Work Order Issued,2024-05-02,2024-05-09,2024-05-13,2400000.0,2400000.0,CONTRACTOR-DEMO-0091,Reliable Construction Co,1,Awarded
TENDER-DEMO-01929,MPLADS-DEMO-000965,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-33,NIT/Dis/NIZ/2023/1930,Open Tender,Notice Inviting Tender (NIT),2023-11-14,2023-12-05,2023-12-14,1602219.75,1530000.0,CONTRACTOR-DEMO-0008,Apex Projects Ltd,5,Completed
TENDER-DEMO-01930,MPLADS-DEMO-000965,Procurement for Interlocking Paver Block Road Installation along Main Street in Village-33,WO/NIZ/2023/1931,E-Procurement,Work Order Issued,2023-12-03,2023-12-13,2023-12-20,1530000.0,1530000.0,CONTRACTOR-DEMO-0008,Apex Projects Ltd,1,Awarded
TENDER-DEMO-01931,MPLADS-DEMO-000966,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-193,NIT/Min/MYS/2024/1932,Open Tender,Notice Inviting Tender (NIT),2024-04-20,2024-05-11,2024-05-19,2854686.9,2750000.0,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,7,Completed
TENDER-DEMO-01932,MPLADS-DEMO-000966,Procurement for Renovation and Expansion of Village Panchayat Bhavan in Village-193,WO/MYS/2024/1933,E-Procurement,Work Order Issued,2024-05-06,2024-05-16,2024-05-23,2750000.0,2750000.0,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,1,Awarded
TENDER-DEMO-01933,MPLADS-DEMO-000967,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-122,NIT/Mun/PUN/2023/1934,Open Tender,Notice Inviting Tender (NIT),2023-10-24,2023-11-14,2023-11-26,2404359.36,2430000.0,CONTRACTOR-DEMO-0084,Apex Buildcon Pvt Ltd,4,Completed
TENDER-DEMO-01934,MPLADS-DEMO-000967,Procurement for Construction of Cement Concrete (CC) Road and Drain Channel at Village-122,WO/PUN/2023/1935,E-Procurement,Work Order Issued,2023-11-12,2023-11-21,2023-11-26,2430000.0,2430000.0,CONTRACTOR-DEMO-0084,Apex Buildcon Pvt Ltd,1,Awarded
TENDER-DEMO-01935,MPLADS-DEMO-000968,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-166,NIT/Pan/CUT/2024/1936,E-Procurement,Notice Inviting Tender (NIT),2024-01-22,2024-02-03,2024-02-10,834456.17,830000.0,CONTRACTOR-DEMO-0067,Premier Infra Solutions,4,Completed
TENDER-DEMO-01936,MPLADS-DEMO-000968,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-166,WO/CUT/2024/1937,E-Procurement,Work Order Issued,2024-02-11,2024-02-21,2024-02-23,830000.0,830000.0,CONTRACTOR-DEMO-0067,Premier Infra Solutions,1,Awarded
TENDER-DEMO-01937,MPLADS-DEMO-000969,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-77,NIT/Min/BHO/2023/1938,Open Tender,Notice Inviting Tender (NIT),2023-08-10,2023-08-22,2023-08-29,1845274.28,1860000.0,CONTRACTOR-DEMO-0118,Om Rural Developers,5,Completed
TENDER-DEMO-01938,MPLADS-DEMO-000969,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-77,WO/BHO/2023/1939,E-Procurement,Work Order Issued,2023-08-31,2023-09-06,2023-09-12,1860000.0,1860000.0,CONTRACTOR-DEMO-0118,Om Rural Developers,1,Awarded
TENDER-DEMO-01939,MPLADS-DEMO-000970,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-153,NIT/Dis/IND/2024/1940,E-Procurement,Notice Inviting Tender (NIT),2023-12-14,2023-12-29,2024-01-09,614891.31,620000.0,CONTRACTOR-DEMO-0036,Sai Projects Ltd,5,Completed
TENDER-DEMO-01940,MPLADS-DEMO-000970,Procurement for Installation of Solar LED High-Mast Lighting System at Market Yard Village-153,WO/IND/2024/1941,E-Procurement,Work Order Issued,2023-12-27,2024-01-03,2024-01-09,620000.0,620000.0,CONTRACTOR-DEMO-0036,Sai Projects Ltd,1,Awarded
TENDER-DEMO-01941,MPLADS-DEMO-000971,Procurement for Construction of Multipurpose Community Hall at Village Village-84,NIT/Pub/RAJ/2023/1942,Open Tender,Notice Inviting Tender (NIT),2023-02-10,2023-02-23,2023-03-04,1666650.93,1600000.0,CONTRACTOR-DEMO-0160,Krishna Engineering Works,3,Completed
TENDER-DEMO-01942,MPLADS-DEMO-000971,Procurement for Construction of Multipurpose Community Hall at Village Village-84,WO/RAJ/2023/1943,E-Procurement,Work Order Issued,2023-03-03,2023-03-10,2023-03-13,1600000.0,1600000.0,CONTRACTOR-DEMO-0160,Krishna Engineering Works,1,Awarded
TENDER-DEMO-01943,MPLADS-DEMO-000972,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-145,NIT/Mun/SAL/2023/1944,Open Tender,Notice Inviting Tender (NIT),2023-09-22,2023-10-06,2023-10-12,2480305.4,2480000.0,CONTRACTOR-DEMO-0030,Hindustan Civil Projects,7,Completed
TENDER-DEMO-01944,MPLADS-DEMO-000972,Procurement for Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-145,WO/SAL/2023/1945,E-Procurement,Work Order Issued,2023-10-09,2023-10-14,2023-10-16,2480000.0,2480000.0,CONTRACTOR-DEMO-0030,Hindustan Civil Projects,1,Awarded
TENDER-DEMO-01945,MPLADS-DEMO-000973,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-24,NIT/Min/NAS/2023/1946,Open Tender,Notice Inviting Tender (NIT),2023-03-08,2023-03-24,2023-03-31,2761620.7,2660000.0,CONTRACTOR-DEMO-0110,Surya Shakti Rural Developers,6,Completed
TENDER-DEMO-01946,MPLADS-DEMO-000973,Procurement for Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-24,WO/NAS/2023/1947,E-Procurement,Work Order Issued,2023-03-29,2023-04-05,2023-04-10,2660000.0,2660000.0,CONTRACTOR-DEMO-0110,Surya Shakti Rural Developers,1,Awarded
TENDER-DEMO-01947,MPLADS-DEMO-000974,Procurement for Installation of Digital Smart Classroom and Computer Lab Infrastructure at Village-141,NIT/Min/NIZ/2024/1948,Open Tender,Notice Inviting Tender (NIT),2024-04-06,2024-04-16,2024-04-25,1326260.05,1270000.0,CONTRACTOR-DEMO-0169,Swastik Civil Projects,5,Completed
