project_id,dataset_version,data_source_type,source_basis,state,district,constituency,mp_name,sector,title,description,block,village,latitude,longitude,has_valid_coords,sanctioned_amount,estimated_cost,expenditure,unspent_balance,recommendation_date,sanction_date,start_date,completion_date,status,contractor_id,contractor_name,implementing_agency
MPLADS-DEMO-000778,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Rural Connectivity & Roads,Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-173,Upgradation of Rural Link Road connecting Hamlet to Main Highway at Village-173. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-173,17.94519,79.579979,True,4460000.0,4433311.1,3612425.43,847574.57,2023-02-11,2023-03-14,2023-04-29,2023-10-07,Completed,CONTRACTOR-DEMO-0166,Shiv Shakti Engineers & Builders,Public Works Department (PWD)
MPLADS-DEMO-000779,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-57,Setup of Science Laboratory and Learning Resource Center in Village-57. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-57,26.921826,75.74395,True,1160000.0,1185942.43,899432.21,260567.79,2024-05-24,2024-06-28,2024-07-21,,In Progress,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000780,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Gujarat,Rajkot,Rajkot,Representative Rajkot (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-24,Desilting and Deepening of Traditional Village Water Reservoir in Village-24. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-24,22.340356,70.780527,True,1250000.0,1276684.21,1096457.08,153542.92,2023-12-16,2024-01-02,2024-02-19,,In Progress,CONTRACTOR-DEMO-0141,Alliance Engineering Works,Rural Engineering Service (RES)
MPLADS-DEMO-000781,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nashik,Nashik,Representative Nashik (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-102,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-102. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-102,20.044264,73.754613,True,1100000.0,1136137.53,908870.03,191129.97,2023-05-05,2023-06-03,2023-06-18,,In Progress,CONTRACTOR-DEMO-0009,Golden Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000782,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-125,Supply and Erection of 30 Standalone Solar Street Lights in Village-125. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-125,21.086297,79.060002,True,510000.0,498984.21,473103.88,36896.12,2023-05-21,2023-06-06,2023-07-08,2023-12-26,Completed,CONTRACTOR-DEMO-0171,Golden Contractors,Panchayati Raj Engineering Division
MPLADS-DEMO-000783,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Pune,Pune,Representative Pune (Simulated),Irrigation & Water Conservation,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-70,Construction of Reinforced Concrete Irrigation Sluice Gate and Channel in Village-70. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-70,18.567458,73.801649,True,1540000.0,1567364.31,1425037.12,114962.88,2023-08-15,2023-08-30,2023-09-14,2024-04-14,Completed,CONTRACTOR-DEMO-0158,Vikas Rural Developers,Rural Engineering Service (RES)
MPLADS-DEMO-000784,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-101,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-101. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-101,21.106057,79.10194,True,1590000.0,1626222.97,1347978.35,242021.65,2024-01-30,2024-02-14,2024-03-19,,In Progress,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,Public Works Department (PWD)
MPLADS-DEMO-000785,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Gorakhpur,Gorakhpur,Representative Gorakhpur (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-121,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-121. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-121,26.744555,83.364039,True,1480000.0,1535279.34,1300963.13,179036.87,2023-09-19,2023-10-21,2023-12-09,2024-05-29,Completed,CONTRACTOR-DEMO-0008,Apex Projects Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000786,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Kozhikode,Kozhikode,Representative Kozhikode (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-196,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-196. Execution by authorized implementing agency following standard technical specifications.,Block-7,Village-196,11.264856,75.72948,True,640000.0,643987.43,483664.08,156335.92,2024-02-13,2024-03-12,2024-04-24,2024-11-29,Completed,CONTRACTOR-DEMO-0031,Shiv Shakti Buildcon Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000787,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Rajasthan,Jaipur,Jaipur,Representative Jaipur (Simulated),Rural Connectivity & Roads,Interlocking Paver Block Road Installation along Main Street in Village-162,Interlocking Paver Block Road Installation along Main Street in Village-162. Execution by authorized implementing agency following standard technical specifications.,Block-3,Village-162,26.974256,75.734701,True,1010000.0,986380.69,976348.27,33651.73,2023-11-14,2023-12-13,2024-01-02,,In Progress,CONTRACTOR-DEMO-0161,Sai Infrastructure Ltd,Panchayati Raj Engineering Division
MPLADS-DEMO-000788,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Mysuru,Mysuru,Representative Mysuru (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-195,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-195. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-195,12.261016,76.674163,True,1520000.0,1509282.0,1398882.69,121117.31,2024-03-17,2024-04-09,2024-04-26,2024-12-01,Completed,CONTRACTOR-DEMO-0157,Surya Shakti Infra Solutions,Panchayati Raj Engineering Division
MPLADS-DEMO-000789,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Community Infrastructure,Construction of Open Air Gymnasium and Seating Area at Village-177,Construction of Open Air Gymnasium and Seating Area at Village-177. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-177,20.143099,85.629313,True,1220000.0,1224449.46,1002832.34,217167.66,2023-12-14,2024-01-12,2024-02-16,2024-09-01,Completed,CONTRACTOR-DEMO-0135,Pragati Rural Developers,Municipal Corporation Public Works
MPLADS-DEMO-000790,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Healthcare Infrastructure,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-21,Development of Emergency Cold Storage and Pharmacy Room at Hospital Village-21. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-21,20.23566,85.611541,True,1290000.0,1277170.8,1192068.29,97931.71,2023-04-07,2023-04-28,2023-05-23,,In Progress,CONTRACTOR-DEMO-0033,Golden Buildcon Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000791,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Cuttack,Cuttack,Representative Cuttack (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-44,Setup of Science Laboratory and Learning Resource Center in Village-44. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-44,20.478901,85.886197,True,1070000.0,1091313.84,937137.63,132862.37,2023-08-07,2023-08-21,2023-09-23,,In Progress,CONTRACTOR-DEMO-0079,Balaji Civil Projects,Minor Irrigation Division
MPLADS-DEMO-000792,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Ganjam,Aska,Representative Ganjam (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-134,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-134. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-134,19.35691,85.040641,True,1720000.0,1740670.37,1345984.36,374015.64,2023-10-09,2023-11-05,2023-12-13,2024-04-30,Completed,CONTRACTOR-DEMO-0124,Samriddhi Construction Co,Panchayati Raj Engineering Division
MPLADS-DEMO-000793,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Rural Connectivity & Roads,Interlocking Paver Block Road Installation along Main Street in Village-43,Interlocking Paver Block Road Installation along Main Street in Village-43. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-43,25.320769,83.016723,True,810000.0,798186.18,640889.76,169110.24,2023-09-12,2023-09-30,2023-10-15,2024-02-15,Completed,CONTRACTOR-DEMO-0055,Gitanjali Projects Ltd,Minor Irrigation Division
MPLADS-DEMO-000794,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nagpur,Nagpur,Representative Nagpur (Simulated),Renewable Energy,Supply and Erection of 30 Standalone Solar Street Lights in Village-85,Supply and Erection of 30 Standalone Solar Street Lights in Village-85. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-85,21.093113,79.104446,True,880000.0,855814.29,730931.65,149068.35,2023-10-28,2023-11-25,2024-01-01,2024-05-04,Completed,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,District Rural Development Agency (DRDA)
MPLADS-DEMO-000795,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Karimnagar,Karimnagar,Representative Karimnagar (Simulated),Irrigation & Water Conservation,Desilting and Deepening of Traditional Village Water Reservoir in Village-150,Desilting and Deepening of Traditional Village Water Reservoir in Village-150. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-150,18.468412,79.111546,True,1310000.0,1355515.47,1151563.13,158436.87,2023-12-09,2024-01-04,2024-01-23,2024-05-03,Completed,CONTRACTOR-DEMO-0191,Surya Shakti Civil Projects,Rural Engineering Service (RES)
MPLADS-DEMO-000796,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Gorakhpur,Gorakhpur,Representative Gorakhpur (Simulated),Drinking Water & Sanitation,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-145,Drilling of Deep Borewell and Solar-Powered Overhead Water Tank at Village-145. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-145,26.708902,83.411795,True,870000.0,880080.18,729127.6,140872.4,2023-11-05,2023-12-06,2024-01-20,,In Progress,CONTRACTOR-DEMO-0004,Aditya Buildcon Pvt Ltd,Rural Engineering Service (RES)
MPLADS-DEMO-000797,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-37,Development of Public Recreation Shed and Boundary Wall in Village-37. Execution by authorized implementing agency following standard technical specifications.,Block-8,Village-37,25.274026,83.0226,True,1310000.0,1265752.12,1274713.42,35286.58,2023-03-26,2023-05-07,2023-06-18,2023-11-23,Completed,CONTRACTOR-DEMO-0081,Vanguard Urban Works Pvt Ltd,Municipal Corporation Public Works
MPLADS-DEMO-000798,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Community Infrastructure,Development of Public Recreation Shed and Boundary Wall in Village-144,Development of Public Recreation Shed and Boundary Wall in Village-144. Execution by authorized implementing agency following standard technical specifications.,Block-5,Village-144,17.955022,79.62971,True,1800000.0,1796324.83,1479069.4,320930.6,2023-10-09,2023-11-12,2023-12-30,,In Progress,CONTRACTOR-DEMO-0158,Vikas Rural Developers,Rural Engineering Service (RES)
MPLADS-DEMO-000799,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Maharashtra,Nashik,Nashik,Representative Nashik (Simulated),Healthcare Infrastructure,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-183,Supply of Diagnostic Medical Equipment and Patient Beds to Rural Clinic in Village-183. Execution by authorized implementing agency following standard technical specifications.,Block-4,Village-183,19.951075,73.781642,True,1560000.0,1558763.67,1453080.66,106919.34,2023-12-31,2024-01-21,2024-03-11,2024-08-22,Completed,CONTRACTOR-DEMO-0049,National Buildcon Pvt Ltd,Public Works Department (PWD)
MPLADS-DEMO-000800,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Odisha,Khordha,Bhubaneswar,Representative Khordha (Simulated),Rural Connectivity & Roads,Construction of Culvert and Cross-Drainage Structure on Link Road Village-198,Construction of Culvert and Cross-Drainage Structure on Link Road Village-198. Execution by authorized implementing agency following standard technical specifications.,Block-9,Village-198,20.203005,85.650904,True,1740000.0,1756282.81,1655693.19,84306.81,2024-04-30,2024-05-26,2024-07-04,,In Progress,CONTRACTOR-DEMO-0195,National Infra Solutions,Public Works Department (PWD)
MPLADS-DEMO-000801,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Uttar Pradesh,Varanasi,Varanasi,Representative Varanasi (Simulated),Education & Schools,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-135,Construction of Separate Girls Toilet and Wash Area in Govt High School Village-135. Execution by authorized implementing agency following standard technical specifications.,Block-6,Village-135,25.277936,82.985104,True,710000.0,686945.36,592736.05,117263.95,2023-05-24,2023-06-07,2023-07-09,,In Progress,CONTRACTOR-DEMO-0074,Hindustan Urban Works Pvt Ltd,Minor Irrigation Division
MPLADS-DEMO-000802,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Karnataka,Bengaluru Rural,Bengaluru Rural,Representative Bengaluru Rural (Simulated),Education & Schools,Construction of Additional Classrooms at Govt Senior Secondary School Village-179,Construction of Additional Classrooms at Govt Senior Secondary School Village-179. Execution by authorized implementing agency following standard technical specifications.,Block-10,Village-179,13.091054,77.538443,True,1540000.0,1598044.53,1446621.97,93378.03,2024-03-31,2024-05-14,2024-06-27,2025-01-09,Completed,CONTRACTOR-DEMO-0195,National Infra Solutions,Minor Irrigation Division
MPLADS-DEMO-000803,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Telangana,Warangal,Warangal,Representative Warangal (Simulated),Renewable Energy,Installation of Solar LED High-Mast Lighting System at Market Yard Village-10,Installation of Solar LED High-Mast Lighting System at Market Yard Village-10. Execution by authorized implementing agency following standard technical specifications.,Block-1,Village-10,17.951939,79.60878,True,540000.0,548883.63,426971.93,113028.07,2024-03-25,2024-04-16,2024-05-06,2024-08-19,Completed,CONTRACTOR-DEMO-0018,Bharat Civil Projects,Panchayati Raj Engineering Division
MPLADS-DEMO-000804,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Tamil Nadu,Salem,Salem,Representative Salem (Simulated),Healthcare Infrastructure,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-81,Construction of Maternity & Child Healthcare Ward at Primary Health Sub-Center Village-81. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-81,11.611972,78.151731,True,2290000.0,2318415.28,2105916.83,184083.17,2023-07-04,2023-08-07,2023-09-01,2024-02-16,Completed,CONTRACTOR-DEMO-0136,Shree Ganesh Engineering Works,Public Works Department (PWD)
MPLADS-DEMO-000805,DEMO-SYNTHETIC-v1,SYNTHETIC_DEMONSTRATION,MPLADS_STYLE_STRUCTURE,Kerala,Wayanad,Wayanad,Representative Wayanad (Simulated),Education & Schools,Setup of Science Laboratory and Learning Resource Center in Village-171,Setup of Science Laboratory and Learning Resource Center in Village-171. Execution by authorized implementing agency following standard technical specifications.,Block-2,Village-171,11.707453,76.075444,True,1540000.0,1496573.72,1249442.44,290557.56,2023-04-13,2023-05-25,2023-06-11,,In Progress,CONTRACTOR-DEMO-0054,Krishna Construction Co,Minor Irrigation Division
